NDO;Fecha de Venta;Fecha de Vuelo;Region POC;Clase;Neto;NS
59;27/01/2023;27/03/2023;AMERICA;Q;0;143
59;27/01/2023;27/03/2023;EUROPA;S;1;143
56;30/01/2023;27/03/2023;AMERICA;Q;1;143
56;30/01/2023;27/03/2023;ESPANA;H;10;143
56;30/01/2023;27/03/2023;ESPANA;F;0;143
56;30/01/2023;27/03/2023;ESPANA;R;0;143
56;30/01/2023;27/03/2023;ESPANA;Q;0;143
56;30/01/2023;27/03/2023;EUROPA;H;1;143
56;30/01/2023;27/03/2023;EUROPA;S;-1;143
55;31/01/2023;27/03/2023;AMERICA;Q;2;143
55;31/01/2023;27/03/2023;ESPANA;Q;6;143
55;31/01/2023;27/03/2023;ESPANA;H;2;143
54;01/02/2023;27/03/2023;AMERICA;Q;4;143
54;01/02/2023;27/03/2023;AMERICA;T;0;143
54;01/02/2023;27/03/2023;AMERICA;P;0;143
54;01/02/2023;27/03/2023;ESPANA;U;-1;143
54;01/02/2023;27/03/2023;ESPANA;Q;-4;143
53;02/02/2023;27/03/2023;AMERICA;P;3;143
53;02/02/2023;27/03/2023;AMERICA;Q;0;143
53;02/02/2023;27/03/2023;ESPANA;Q;2;143
53;02/02/2023;27/03/2023;ESPANA;U;1;143
53;02/02/2023;27/03/2023;ESPANA;T;0;143
53;02/02/2023;27/03/2023;ESPANA;P;-1;143
53;02/02/2023;27/03/2023;EUROPA;Q;2;143
53;02/02/2023;27/03/2023;EUROPA;P;2;143
52;03/02/2023;27/03/2023;AMERICA;Q;0;143
52;03/02/2023;27/03/2023;ESPANA;Q;0;143
52;03/02/2023;27/03/2023;EUROPA;P;-2;143
51;04/02/2023;27/03/2023;AMERICA;Q;0;143
51;04/02/2023;27/03/2023;ESPANA;Q;-1;143
50;05/02/2023;27/03/2023;ESPANA;Q;0;143
49;06/02/2023;27/03/2023;AMERICA;Q;1;143
49;06/02/2023;27/03/2023;AMERICA;N;-1;143
49;06/02/2023;27/03/2023;ESPANA;Q;2;143
49;06/02/2023;27/03/2023;ESPANA;Y;1;143
49;06/02/2023;27/03/2023;ESPANA;Z;-1;143
49;06/02/2023;27/03/2023;EUROPA;U;1;143
49;06/02/2023;27/03/2023;EUROPA;Q;0;143
48;07/02/2023;27/03/2023;AMERICA;Q;2;143
48;07/02/2023;27/03/2023;ESPANA;H;3;143
48;07/02/2023;27/03/2023;ESPANA;Q;0;143
48;07/02/2023;27/03/2023;ESPANA;Y;-1;143
47;08/02/2023;27/03/2023;AMERICA;F;2;143
47;08/02/2023;27/03/2023;AMERICA;Q;2;143
47;08/02/2023;27/03/2023;ESPANA;Q;3;143
47;08/02/2023;27/03/2023;EUROPA;Q;2;143
46;09/02/2023;27/03/2023;AMERICA;T;4;143
46;09/02/2023;27/03/2023;AMERICA;Q;-1;143
46;09/02/2023;27/03/2023;AMERICA;F;-2;143
46;09/02/2023;27/03/2023;ESPANA;H;6;143
46;09/02/2023;27/03/2023;ESPANA;T;1;143
46;09/02/2023;27/03/2023;ESPANA;Q;0;143
45;10/02/2023;27/03/2023;AMERICA;T;7;143
45;10/02/2023;27/03/2023;AMERICA;A;-1;143
45;10/02/2023;27/03/2023;ESPANA;H;2;143
45;10/02/2023;27/03/2023;EUROPA;H;2;143
45;10/02/2023;27/03/2023;EUROPA;U;-1;143
45;10/02/2023;27/03/2023;EUROPA;Q;-2;143
44;11/02/2023;27/03/2023;AMERICA;F;3;143
44;11/02/2023;27/03/2023;AMERICA;T;1;143
44;11/02/2023;27/03/2023;AMERICA;Q;-3;143
43;12/02/2023;27/03/2023;AMERICA;T;0;143
43;12/02/2023;27/03/2023;AMERICA;F;-3;143
43;12/02/2023;27/03/2023;EUROPA;Q;-2;143
42;13/02/2023;27/03/2023;AMERICA;T;3;143
42;13/02/2023;27/03/2023;AMERICA;Q;2;143
42;13/02/2023;27/03/2023;ESPANA;Q;0;143
41;14/02/2023;27/03/2023;AMERICA;T;-3;143
41;14/02/2023;27/03/2023;ESPANA;Q;1;143
41;14/02/2023;27/03/2023;EUROPA;Q;2;143
40;15/02/2023;27/03/2023;AMERICA;U;8;143
40;15/02/2023;27/03/2023;AMERICA;S;6;143
40;15/02/2023;27/03/2023;AMERICA;T;4;143
40;15/02/2023;27/03/2023;AMERICA;R;2;143
40;15/02/2023;27/03/2023;AMERICA;X;1;143
40;15/02/2023;27/03/2023;AMERICA;A;-3;143
40;15/02/2023;27/03/2023;ESPANA;T;2;143
40;15/02/2023;27/03/2023;EUROPA;T;0;143
39;16/02/2023;27/03/2023;AMERICA;U;8;143
39;16/02/2023;27/03/2023;AMERICA;Q;-1;143
39;16/02/2023;27/03/2023;AMERICA;T;-2;143
39;16/02/2023;27/03/2023;AMERICA;S;-6;143
39;16/02/2023;27/03/2023;ESPANA;T;0;143
38;17/02/2023;27/03/2023;AMERICA;U;5;143
38;17/02/2023;27/03/2023;AMERICA;Z;-1;143
38;17/02/2023;27/03/2023;AMERICA;R;-2;143
38;17/02/2023;27/03/2023;ESPANA;T;-1;143
38;17/02/2023;27/03/2023;EUROPA;H;-2;143
37;18/02/2023;27/03/2023;AMERICA;U;0;143
37;18/02/2023;27/03/2023;ESPANA;R;1;143
35;20/02/2023;27/03/2023;AMERICA;U;-1;143
35;20/02/2023;27/03/2023;ESPANA;T;1;143
34;21/02/2023;27/03/2023;AMERICA;R;2;143
34;21/02/2023;27/03/2023;ESPANA;U;0;143
33;22/02/2023;27/03/2023;AMERICA;R;-2;143
33;22/02/2023;27/03/2023;ESPANA;T;-1;143
33;22/02/2023;27/03/2023;EUROPA;U;1;143
32;23/02/2023;27/03/2023;ESPANA;F;1;143
32;23/02/2023;27/03/2023;ESPANA;Q;1;143
32;23/02/2023;27/03/2023;ESPANA;T;0;143
32;23/02/2023;27/03/2023;EUROPA;Q;0;143
31;24/02/2023;27/03/2023;AMERICA;T;2;143
31;24/02/2023;27/03/2023;ESPANA;S;2;143
31;24/02/2023;27/03/2023;ESPANA;Q;1;143
30;25/02/2023;27/03/2023;ESPANA;S;0;143
28;27/02/2023;27/03/2023;AMERICA;T;3;143
28;27/02/2023;27/03/2023;ESPANA;V;1;143
28;27/02/2023;27/03/2023;ESPANA;Q;0;143
27;28/02/2023;27/03/2023;AMERICA;Z;0;143
27;28/02/2023;27/03/2023;AMERICA;P;-1;143
27;28/02/2023;27/03/2023;AMERICA;T;-2;143
27;28/02/2023;27/03/2023;ESPANA;U;1;143
27;28/02/2023;27/03/2023;ESPANA;Q;0;143
26;01/03/2023;27/03/2023;AMERICA;T;4;143
26;01/03/2023;27/03/2023;ESPANA;U;1;143
26;01/03/2023;27/03/2023;ESPANA;T;1;143
26;01/03/2023;27/03/2023;ESPANA;Q;1;143
26;01/03/2023;27/03/2023;EUROPA;S;3;143
25;02/03/2023;27/03/2023;AMERICA;T;1;143
25;02/03/2023;27/03/2023;ESPANA;F;0;143
25;02/03/2023;27/03/2023;ESPANA;T;0;143
24;03/03/2023;27/03/2023;AMERICA;F;2;143
24;03/03/2023;27/03/2023;AMERICA;U;0;143
24;03/03/2023;27/03/2023;AMERICA;Z;0;143
24;03/03/2023;27/03/2023;ESPANA;V;2;143
24;03/03/2023;27/03/2023;ESPANA;T;2;143
24;03/03/2023;27/03/2023;ESPANA;U;0;143
23;04/03/2023;27/03/2023;ESPANA;U;2;143
23;04/03/2023;27/03/2023;EUROPA;F;0;143
22;05/03/2023;27/03/2023;AMERICA;T;-3;143
22;05/03/2023;27/03/2023;ESPANA;U;-2;143
22;05/03/2023;27/03/2023;ESPANA;Z;-2;143
21;06/03/2023;27/03/2023;ESPANA;T;0;143
21;06/03/2023;27/03/2023;ESPANA;Q;-1;143
21;06/03/2023;27/03/2023;EUROPA;H;1;143
20;07/03/2023;27/03/2023;AMERICA;U;1;143
20;07/03/2023;27/03/2023;AMERICA;T;1;143
20;07/03/2023;27/03/2023;AMERICA;Z;-1;143
20;07/03/2023;27/03/2023;ESPANA;R;1;143
20;07/03/2023;27/03/2023;ESPANA;T;0;143
19;08/03/2023;27/03/2023;AMERICA;T;1;143
18;09/03/2023;27/03/2023;AMERICA;T;-1;143
18;09/03/2023;27/03/2023;ESPANA;H;2;143
18;09/03/2023;27/03/2023;ESPANA;K;1;143
18;09/03/2023;27/03/2023;ESPANA;A;1;143
18;09/03/2023;27/03/2023;ESPANA;N;1;143
18;09/03/2023;27/03/2023;ESPANA;Y;0;143
17;10/03/2023;27/03/2023;AMERICA;F;2;143
17;10/03/2023;27/03/2023;AMERICA;A;0;143
17;10/03/2023;27/03/2023;AMERICA;U;-1;143
17;10/03/2023;27/03/2023;AMERICA;T;-2;143
16;11/03/2023;27/03/2023;AMERICA;U;0;143
16;11/03/2023;27/03/2023;ESPANA;A;4;143
15;12/03/2023;27/03/2023;AMERICA;A;0;143
15;12/03/2023;27/03/2023;ESPANA;A;0;143
14;13/03/2023;27/03/2023;AMERICA;F;0;143
14;13/03/2023;27/03/2023;ESPANA;A;7;143
14;13/03/2023;27/03/2023;ESPANA;H;1;143
14;13/03/2023;27/03/2023;ESPANA;Q;1;143
14;13/03/2023;27/03/2023;ESPANA;P;1;143
14;13/03/2023;27/03/2023;ESPANA;T;-1;143
13;14/03/2023;27/03/2023;AMERICA;A;-1;143
13;14/03/2023;27/03/2023;ESPANA;A;5;143
13;14/03/2023;27/03/2023;ESPANA;P;1;143
13;14/03/2023;27/03/2023;EUROPA;S;0;143
12;15/03/2023;27/03/2023;AMERICA;P;-1;143
12;15/03/2023;27/03/2023;ESPANA;A;6;143
12;15/03/2023;27/03/2023;ESPANA;R;1;143
11;16/03/2023;27/03/2023;AMERICA;Q;2;143
11;16/03/2023;27/03/2023;AMERICA;F;0;143
11;16/03/2023;27/03/2023;AMERICA;U;0;143
11;16/03/2023;27/03/2023;AMERICA;A;-1;143
11;16/03/2023;27/03/2023;ESPANA;H;3;143
11;16/03/2023;27/03/2023;ESPANA;A;2;143
11;16/03/2023;27/03/2023;ESPANA;Y;1;143
11;16/03/2023;27/03/2023;ESPANA;Q;1;143
11;16/03/2023;27/03/2023;EUROPA;H;2;143
10;17/03/2023;27/03/2023;AMERICA;Q;0;143
10;17/03/2023;27/03/2023;ESPANA;A;4;143
10;17/03/2023;27/03/2023;ESPANA;R;-1;143
10;17/03/2023;27/03/2023;ESPANA;P;-1;143
10;17/03/2023;27/03/2023;EUROPA;Y;3;143
10;17/03/2023;27/03/2023;EUROPA;H;-1;143
9;18/03/2023;27/03/2023;ESPANA;U;2;143
9;18/03/2023;27/03/2023;ESPANA;A;2;143
9;18/03/2023;27/03/2023;ESPANA;F;1;143
9;18/03/2023;27/03/2023;ESPANA;Q;0;143
9;18/03/2023;27/03/2023;ESPANA;P;0;143
9;18/03/2023;27/03/2023;EUROPA;R;1;143
8;19/03/2023;27/03/2023;AMERICA;A;-1;143
8;19/03/2023;27/03/2023;ESPANA;H;-1;143
8;19/03/2023;27/03/2023;ESPANA;U;-2;143
8;19/03/2023;27/03/2023;ESPANA;A;-3;143
7;20/03/2023;27/03/2023;AMERICA;Q;0;143
7;20/03/2023;27/03/2023;AMERICA;P;0;143
7;20/03/2023;27/03/2023;AMERICA;A;0;143
7;20/03/2023;27/03/2023;AMERICA;Z;-1;143
7;20/03/2023;27/03/2023;ESPANA;P;2;143
7;20/03/2023;27/03/2023;ESPANA;F;1;143
7;20/03/2023;27/03/2023;ESPANA;H;1;143
7;20/03/2023;27/03/2023;ESPANA;U;1;143
7;20/03/2023;27/03/2023;ESPANA;A;-1;143
7;20/03/2023;27/03/2023;EUROPA;U;1;143
7;20/03/2023;27/03/2023;EUROPA;H;0;143
6;21/03/2023;27/03/2023;AMERICA;Q;-1;143
6;21/03/2023;27/03/2023;AMERICA;A;-1;143
6;21/03/2023;27/03/2023;AMERICA;P;-2;143
6;21/03/2023;27/03/2023;AMERICA;Z;-2;143
6;21/03/2023;27/03/2023;ESPANA;P;14;143
6;21/03/2023;27/03/2023;ESPANA;H;2;143
6;21/03/2023;27/03/2023;ESPANA;S;2;143
6;21/03/2023;27/03/2023;ESPANA;Q;2;143
6;21/03/2023;27/03/2023;ESPANA;T;0;143
6;21/03/2023;27/03/2023;ESPANA;Y;-1;143
6;21/03/2023;27/03/2023;EUROPA;S;2;143
6;21/03/2023;27/03/2023;EUROPA;H;1;143
5;22/03/2023;27/03/2023;AMERICA;P;1;143
5;22/03/2023;27/03/2023;AMERICA;A;-1;143
5;22/03/2023;27/03/2023;ESPANA;T;5;143
5;22/03/2023;27/03/2023;ESPANA;R;1;143
5;22/03/2023;27/03/2023;ESPANA;F;0;143
5;22/03/2023;27/03/2023;ESPANA;S;0;143
5;22/03/2023;27/03/2023;ESPANA;Q;0;143
5;22/03/2023;27/03/2023;ESPANA;A;-1;143
5;22/03/2023;27/03/2023;EUROPA;V;1;143
5;22/03/2023;27/03/2023;EUROPA;F;0;143
5;22/03/2023;27/03/2023;EUROPA;Y;0;143
5;22/03/2023;27/03/2023;EUROPA;H;0;143
4;23/03/2023;27/03/2023;AMERICA;F;-2;143
4;23/03/2023;27/03/2023;ESPANA;T;6;143
4;23/03/2023;27/03/2023;ESPANA;F;0;143
4;23/03/2023;27/03/2023;ESPANA;H;0;143
4;23/03/2023;27/03/2023;ESPANA;U;0;143
4;23/03/2023;27/03/2023;ESPANA;Q;0;143
4;23/03/2023;27/03/2023;EUROPA;Y;-3;143
3;24/03/2023;27/03/2023;AMERICA;U;1;143
3;24/03/2023;27/03/2023;AMERICA;Q;1;143
3;24/03/2023;27/03/2023;AMERICA;A;-1;143
3;24/03/2023;27/03/2023;ESPANA;K;2;143
3;24/03/2023;27/03/2023;ESPANA;H;2;143
3;24/03/2023;27/03/2023;ESPANA;F;1;143
3;24/03/2023;27/03/2023;ESPANA;V;0;143
3;24/03/2023;27/03/2023;ESPANA;R;0;143
3;24/03/2023;27/03/2023;ESPANA;U;0;143
3;24/03/2023;27/03/2023;ESPANA;S;-1;143
3;24/03/2023;27/03/2023;ESPANA;Q;-1;143
3;24/03/2023;27/03/2023;ESPANA;P;-1;143
3;24/03/2023;27/03/2023;ESPANA;T;-2;143
3;24/03/2023;27/03/2023;ESPANA;A;-2;143
3;24/03/2023;27/03/2023;EUROPA;Y;3;143
3;24/03/2023;27/03/2023;EUROPA;S;-1;143
2;25/03/2023;27/03/2023;AMERICA;N;0;143
2;25/03/2023;27/03/2023;AMERICA;F;-1;143
2;25/03/2023;27/03/2023;ESPANA;R;3;143
2;25/03/2023;27/03/2023;ESPANA;U;1;143
2;25/03/2023;27/03/2023;ESPANA;T;1;143
2;25/03/2023;27/03/2023;ESPANA;H;-1;143
2;25/03/2023;27/03/2023;ESPANA;S;-1;143
2;25/03/2023;27/03/2023;ESPANA;A;-2;143
2;25/03/2023;27/03/2023;ESPANA;P;-4;143
2;25/03/2023;27/03/2023;EUROPA;H;1;143
1;26/03/2023;27/03/2023;AMERICA;U;0;143
1;26/03/2023;27/03/2023;AMERICA;T;0;143
1;26/03/2023;27/03/2023;AMERICA;Q;0;143
1;26/03/2023;27/03/2023;AMERICA;P;0;143
1;26/03/2023;27/03/2023;AMERICA;A;0;143
1;26/03/2023;27/03/2023;AMERICA;N;0;143
1;26/03/2023;27/03/2023;AMERICA;Z;-4;143
1;26/03/2023;27/03/2023;ESPANA;T;2;143
1;26/03/2023;27/03/2023;ESPANA;Y;1;143
1;26/03/2023;27/03/2023;ESPANA;Q;0;143
1;26/03/2023;27/03/2023;ESPANA;H;-1;143
1;26/03/2023;27/03/2023;EUROPA;Y;1;143
0;27/03/2023;27/03/2023;AMERICA;U;-2;143
0;27/03/2023;27/03/2023;AMERICA;Q;-4;143
0;27/03/2023;27/03/2023;AMERICA;T;-5;143
0;27/03/2023;27/03/2023;AMERICA;N;-20;143
0;27/03/2023;27/03/2023;AMERICA;P;-21;143
0;27/03/2023;27/03/2023;AMERICA;A;-25;143
0;27/03/2023;27/03/2023;AMERICA;Z;-53;143
0;27/03/2023;27/03/2023;ESPANA;U;-1;143
0;27/03/2023;27/03/2023;ESPANA;Q;-1;143
0;27/03/2023;27/03/2023;ESPANA;P;-1;143
0;27/03/2023;27/03/2023;ESPANA;T;-5;143
0;27/03/2023;27/03/2023;ESPANA;A;-5;143
0;27/03/2023;27/03/2023;EUROPA;Y;-1;143
0;27/03/2023;27/03/2023;EUROPA;P;-4;143
-11;07/04/2023;27/03/2023;EUROPA;V;0;143
-15;11/04/2023;27/03/2023;ESPANA;S;0;143
-32;28/04/2023;27/03/2023;ESPANA;V;0;143
-53;19/05/2023;27/03/2023;ESPANA;U;0;143
-56;22/05/2023;27/03/2023;ESPANA;A;0;143
335;29/04/2022;30/03/2023;AMERICA;P;1;66
334;30/04/2022;30/03/2023;AMERICA;A;0;66
334;30/04/2022;30/03/2023;AMERICA;P;-1;66
306;28/05/2022;30/03/2023;ESPANA;A;0;66
304;30/05/2022;30/03/2023;ESPANA;A;0;66
296;07/06/2022;30/03/2023;AMERICA;A;0;66
295;08/06/2022;30/03/2023;AMERICA;A;1;66
280;23/06/2022;30/03/2023;AMERICA;P;1;66
275;28/06/2022;30/03/2023;ESPANA;Q;2;66
268;05/07/2022;30/03/2023;AMERICA;N;1;66
265;08/07/2022;30/03/2023;AMERICA;N;0;66
258;15/07/2022;30/03/2023;AMERICA;N;0;66
252;21/07/2022;30/03/2023;ESPANA;T;2;66
251;22/07/2022;30/03/2023;ESPANA;T;-2;66
249;24/07/2022;30/03/2023;AMERICA;N;0;66
247;26/07/2022;30/03/2023;ESPANA;T;1;66
239;03/08/2022;30/03/2023;AMERICA;N;2;66
236;06/08/2022;30/03/2023;AMERICA;N;-2;66
236;06/08/2022;30/03/2023;ESPANA;A;1;66
233;09/08/2022;30/03/2023;AMERICA;N;4;66
231;11/08/2022;30/03/2023;ESPANA;U;0;66
230;12/08/2022;30/03/2023;AMERICA;N;-4;66
228;14/08/2022;30/03/2023;AMERICA;N;2;66
226;16/08/2022;30/03/2023;ESPANA;A;1;66
223;19/08/2022;30/03/2023;ESPANA;A;-1;66
219;23/08/2022;30/03/2023;AMERICA;A;5;66
219;23/08/2022;30/03/2023;AMERICA;N;2;66
218;24/08/2022;30/03/2023;AMERICA;P;1;66
218;24/08/2022;30/03/2023;AMERICA;N;-2;66
217;25/08/2022;30/03/2023;AMERICA;N;1;66
216;26/08/2022;30/03/2023;AMERICA;A;0;66
214;28/08/2022;30/03/2023;AMERICA;N;-1;66
213;29/08/2022;30/03/2023;AMERICA;A;0;66
213;29/08/2022;30/03/2023;ESPANA;R;2;66
213;29/08/2022;30/03/2023;ESPANA;A;1;66
213;29/08/2022;30/03/2023;ESPANA;T;-1;66
212;30/08/2022;30/03/2023;AMERICA;N;2;66
212;30/08/2022;30/03/2023;EUROPA;P;1;66
211;31/08/2022;30/03/2023;AMERICA;N;-1;66
210;01/09/2022;30/03/2023;AMERICA;A;2;66
210;01/09/2022;30/03/2023;ESPANA;U;2;66
210;01/09/2022;30/03/2023;ESPANA;A;1;66
210;01/09/2022;30/03/2023;EUROPA;A;2;66
210;01/09/2022;30/03/2023;EUROPA;P;-1;66
209;02/09/2022;30/03/2023;ESPANA;U;-1;66
208;03/09/2022;30/03/2023;AMERICA;A;1;66
207;04/09/2022;30/03/2023;EUROPA;A;-2;66
206;05/09/2022;30/03/2023;ESPANA;A;-1;66
205;06/09/2022;30/03/2023;AMERICA;A;-1;66
202;09/09/2022;30/03/2023;AMERICA;A;1;66
202;09/09/2022;30/03/2023;ESPANA;R;0;66
201;10/09/2022;30/03/2023;ESPANA;A;2;66
197;14/09/2022;30/03/2023;ESPANA;P;0;66
194;17/09/2022;30/03/2023;AMERICA;R;0;66
192;19/09/2022;30/03/2023;AMERICA;A;1;66
192;19/09/2022;30/03/2023;ESPANA;A;1;66
191;20/09/2022;30/03/2023;AMERICA;A;0;66
191;20/09/2022;30/03/2023;ESPANA;P;1;66
190;21/09/2022;30/03/2023;AMERICA;P;0;66
189;22/09/2022;30/03/2023;ESPANA;A;0;66
188;23/09/2022;30/03/2023;AMERICA;A;2;66
188;23/09/2022;30/03/2023;ESPANA;P;-1;66
185;26/09/2022;30/03/2023;AMERICA;A;-1;66
185;26/09/2022;30/03/2023;ESPANA;T;4;66
183;28/09/2022;30/03/2023;ESPANA;F;1;66
183;28/09/2022;30/03/2023;ESPANA;Y;0;66
183;28/09/2022;30/03/2023;ESPANA;R;0;66
183;28/09/2022;30/03/2023;ESPANA;X;0;66
182;29/09/2022;30/03/2023;AMERICA;A;2;66
181;30/09/2022;30/03/2023;ESPANA;F;-1;66
180;01/10/2022;30/03/2023;AMERICA;A;1;66
178;03/10/2022;30/03/2023;AMERICA;A;2;66
178;03/10/2022;30/03/2023;ESPANA;A;1;66
177;04/10/2022;30/03/2023;AMERICA;A;1;66
177;04/10/2022;30/03/2023;ESPANA;P;1;66
176;05/10/2022;30/03/2023;ESPANA;P;2;66
174;07/10/2022;30/03/2023;AMERICA;A;-2;66
174;07/10/2022;30/03/2023;ESPANA;P;-1;66
173;08/10/2022;30/03/2023;ESPANA;P;3;66
172;09/10/2022;30/03/2023;AMERICA;Q;2;66
172;09/10/2022;30/03/2023;AMERICA;A;0;66
170;11/10/2022;30/03/2023;AMERICA;A;3;66
170;11/10/2022;30/03/2023;ESPANA;P;4;66
170;11/10/2022;30/03/2023;ESPANA;T;0;66
169;12/10/2022;30/03/2023;AMERICA;A;2;66
168;13/10/2022;30/03/2023;AMERICA;P;1;66
168;13/10/2022;30/03/2023;ESPANA;P;4;66
167;14/10/2022;30/03/2023;AMERICA;P;1;66
167;14/10/2022;30/03/2023;ESPANA;T;-4;66
166;15/10/2022;30/03/2023;ESPANA;U;2;66
166;15/10/2022;30/03/2023;ESPANA;P;-4;66
165;16/10/2022;30/03/2023;ESPANA;P;0;66
164;17/10/2022;30/03/2023;AMERICA;P;1;66
162;19/10/2022;30/03/2023;AMERICA;P;2;66
162;19/10/2022;30/03/2023;ESPANA;P;6;66
161;20/10/2022;30/03/2023;AMERICA;P;3;66
160;21/10/2022;30/03/2023;ESPANA;P;3;66
159;22/10/2022;30/03/2023;ESPANA;P;-1;66
157;24/10/2022;30/03/2023;AMERICA;P;0;66
157;24/10/2022;30/03/2023;ESPANA;P;0;66
156;25/10/2022;30/03/2023;ESPANA;U;1;66
155;26/10/2022;30/03/2023;AMERICA;P;1;66
155;26/10/2022;30/03/2023;ESPANA;P;1;66
154;27/10/2022;30/03/2023;AMERICA;P;2;66
154;27/10/2022;30/03/2023;ESPANA;Q;1;66
153;28/10/2022;30/03/2023;AMERICA;P;0;66
153;28/10/2022;30/03/2023;ESPANA;U;-1;66
152;29/10/2022;30/03/2023;AMERICA;F;0;66
152;29/10/2022;30/03/2023;AMERICA;P;0;66
150;31/10/2022;30/03/2023;AMERICA;P;-2;66
149;01/11/2022;30/03/2023;AMERICA;P;1;66
148;02/11/2022;30/03/2023;AMERICA;T;2;66
148;02/11/2022;30/03/2023;AMERICA;P;2;66
148;02/11/2022;30/03/2023;AMERICA;Q;0;66
148;02/11/2022;30/03/2023;ESPANA;P;3;66
148;02/11/2022;30/03/2023;ESPANA;U;1;66
147;03/11/2022;30/03/2023;ESPANA;R;1;66
147;03/11/2022;30/03/2023;ESPANA;P;1;66
147;03/11/2022;30/03/2023;EUROPA;R;1;66
146;04/11/2022;30/03/2023;AMERICA;T;1;66
146;04/11/2022;30/03/2023;AMERICA;P;0;66
145;05/11/2022;30/03/2023;EUROPA;P;0;66
144;06/11/2022;30/03/2023;AMERICA;P;0;66
144;06/11/2022;30/03/2023;AMERICA;T;-2;66
144;06/11/2022;30/03/2023;ESPANA;R;-1;66
143;07/11/2022;30/03/2023;ESPANA;P;1;66
142;08/11/2022;30/03/2023;AMERICA;T;2;66
142;08/11/2022;30/03/2023;ESPANA;H;1;66
140;10/11/2022;30/03/2023;AMERICA;T;-2;66
140;10/11/2022;30/03/2023;ESPANA;S;1;66
140;10/11/2022;30/03/2023;ESPANA;P;1;66
140;10/11/2022;30/03/2023;EUROPA;A;1;66
138;12/11/2022;30/03/2023;ESPANA;R;1;66
138;12/11/2022;30/03/2023;ESPANA;P;1;66
137;13/11/2022;30/03/2023;AMERICA;P;0;66
135;15/11/2022;30/03/2023;AMERICA;Q;2;66
135;15/11/2022;30/03/2023;ESPANA;S;2;66
134;16/11/2022;30/03/2023;ESPANA;P;1;66
133;17/11/2022;30/03/2023;AMERICA;A;5;66
133;17/11/2022;30/03/2023;AMERICA;P;-1;66
133;17/11/2022;30/03/2023;AMERICA;Q;-2;66
133;17/11/2022;30/03/2023;ESPANA;N;2;66
133;17/11/2022;30/03/2023;ESPANA;S;0;66
133;17/11/2022;30/03/2023;ESPANA;P;0;66
132;18/11/2022;30/03/2023;AMERICA;A;3;66
132;18/11/2022;30/03/2023;ESPANA;S;-2;66
131;19/11/2022;30/03/2023;AMERICA;Q;1;66
129;21/11/2022;30/03/2023;AMERICA;F;2;66
129;21/11/2022;30/03/2023;AMERICA;A;0;66
129;21/11/2022;30/03/2023;EUROPA;R;1;66
128;22/11/2022;30/03/2023;AMERICA;F;-2;66
127;23/11/2022;30/03/2023;AMERICA;F;2;66
127;23/11/2022;30/03/2023;AMERICA;A;1;66
125;25/11/2022;30/03/2023;AMERICA;A;2;66
124;26/11/2022;30/03/2023;AMERICA;P;2;66
124;26/11/2022;30/03/2023;AMERICA;N;1;66
124;26/11/2022;30/03/2023;AMERICA;A;-2;66
122;28/11/2022;30/03/2023;AMERICA;T;2;66
122;28/11/2022;30/03/2023;AMERICA;A;-1;66
121;29/11/2022;30/03/2023;AMERICA;A;1;66
121;29/11/2022;30/03/2023;AMERICA;Q;0;66
121;29/11/2022;30/03/2023;ESPANA;U;0;66
121;29/11/2022;30/03/2023;ESPANA;P;0;66
120;30/11/2022;30/03/2023;ESPANA;U;1;66
118;02/12/2022;30/03/2023;ESPANA;A;2;66
118;02/12/2022;30/03/2023;ESPANA;E;0;66
117;03/12/2022;30/03/2023;ESPANA;R;1;66
117;03/12/2022;30/03/2023;ESPANA;U;0;66
116;04/12/2022;30/03/2023;ESPANA;R;2;66
116;04/12/2022;30/03/2023;ESPANA;U;-1;66
115;05/12/2022;30/03/2023;ESPANA;A;1;66
114;06/12/2022;30/03/2023;ESPANA;A;0;66
113;07/12/2022;30/03/2023;AMERICA;A;1;66
113;07/12/2022;30/03/2023;ESPANA;U;1;66
113;07/12/2022;30/03/2023;ESPANA;P;1;66
113;07/12/2022;30/03/2023;ESPANA;A;1;66
113;07/12/2022;30/03/2023;EUROPA;T;4;66
112;08/12/2022;30/03/2023;AMERICA;A;1;66
111;09/12/2022;30/03/2023;AMERICA;P;1;66
111;09/12/2022;30/03/2023;AMERICA;A;1;66
111;09/12/2022;30/03/2023;ESPANA;R;1;66
111;09/12/2022;30/03/2023;EUROPA;T;3;66
110;10/12/2022;30/03/2023;AMERICA;A;1;66
110;10/12/2022;30/03/2023;EUROPA;T;-4;66
108;12/12/2022;30/03/2023;AMERICA;A;-1;66
108;12/12/2022;30/03/2023;ESPANA;A;1;66
108;12/12/2022;30/03/2023;EUROPA;T;0;66
107;13/12/2022;30/03/2023;ESPANA;R;1;66
107;13/12/2022;30/03/2023;ESPANA;A;0;66
107;13/12/2022;30/03/2023;EUROPA;P;1;66
106;14/12/2022;30/03/2023;AMERICA;A;2;66
106;14/12/2022;30/03/2023;AMERICA;T;-1;66
106;14/12/2022;30/03/2023;ESPANA;N;1;66
105;15/12/2022;30/03/2023;AMERICA;N;5;66
105;15/12/2022;30/03/2023;AMERICA;A;-2;66
105;15/12/2022;30/03/2023;EUROPA;T;1;66
105;15/12/2022;30/03/2023;EUROPA;X;1;66
105;15/12/2022;30/03/2023;EUROPA;Q;0;66
